
Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
7	27	28	17	9	15	6	1	4	15
8	27	28	17	9	15	6	1	4	15
9	27	28	17	9	15	6	1	4	17
10	27	28	17	9	15	6	1	4	16
11	27	28	17	9	15	6	1	4	18
12	27	28	17	9	15	6	1	4	16
13	27	28	17	9	15	6	1	4	17
14	27	28	17	9	15	6	1	4	19
15	27	28	17	9	15	6	1	4	17
16	27	28	17	9	15	6	1	4	19
17	27	28	17	9	15	6	1	4	18
18	27	28	17	9	15	6	1	4	17
19	27	28	17	9	15	6	1	4	18
20	27	28	17	9	15	6	1	4	16
21	27	28	17	9	15	6	1	4	17
22	27	28	17	9	15	6	1	4	19
23	27	28	17	9	15	6	1	4	19
24	27	28	17	9	15	6	1	4	19
25	27	28	17	9	15	6	1	4	19
26	27	28	17	9	15	6	1	4	18
27	27	28	17	9	15	6	1	4	18
28	27	28	17	9	15	6	1	4	16
29	27	28	17	9	15	6	1	4	17
30	27	28	17	9	15	6	1	4	15
31	27	28	17	9	15	6	1	4	19
32	27	28	17	9	15	6	1	4	18
33	27	28	17	9	15	6	1	4	17
34	27	28	17	9	15	6	1	4	16
35	27	28	17	9	15	6	1	4	16
36	27	28	17	9	15	6	1	4	17
37	27	28	17	9	15	6	1	4	19
38	27	28	17	9	15	6	1	4	18
39	27	28	17	9	15	6	1	4	17
40	27	28	17	9	15	6	1	4	18
41	27	28	17	9	15	6	1	4	17
42	27	28	17	9	15	6	1	4	19
43	27	28	17	9	15	6	1	4	18
44	27	28	17	9	15	6	1	4	18
45	27	28	17	9	15	6	1	4	15
46	27	28	17	9	15	6	1	4	18
47	27	28	17	9	15	6	1	4	16
48	27	28	17	9	15	6	1	4	18
49	27	28	17	9	15	6	1	4	17
50	27	28	17	9	15	6	1	4	19
51	27	28	17	9	15	6	1	4	18
52	27	28	17	9	15	6	1	4	19
53	27	28	17	9	15	6	1	4	16
54	27	28	17	9	15	6	1	4	19
55	27	28	17	9	15	6	1	4	18
56	27	28	17	9	15	6	1	4	17
57	27	28	17	9	15	6	1	4	15
58	27	28	17	9	15	6	1	4	18
59	27	28	17	9	15	6	1	4	19
60	27	28	17	9	15	6	1	4	18
61	27	28	17	9	15	6	1	4	18
62	27	28	17	9	15	6	1	4	15
63	27	28	17	9	15	6	1	4	16
64	27	28	17	9	15	6	1	4	19
65	27	28	17	9	15	6	1	4	19
66	27	28	17	9	15	6	1	4	17
67	27	28	17	9	15	6	1	4	17
68	27	28	17	9	15	6	1	4	19
69	27	28	17	9	15	6	1	4	17
70	27	28	17	9	15	6	1	4	18
71	27	28	17	9	15	6	1	4	17
72	27	28	17	9	15	6	1	4	16
73	27	28	17	9	15	6	1	4	17
74	27	28	17	9	15	6	1	4	17
75	27	28	17	9	15	6	1	4	17
76	27	28	17	9	15	6	1	4	18
77	27	28	17	9	15	6	1	4	17
78	27	28	17	9	15	6	1	4	17
79	27	28	17	9	15	6	1	4	19
80	27	28	17	9	15	6	1	4	18
81	27	28	17	9	15	6	1	4	17
82	27	28	17	9	15	6	1	4	18
83	27	28	17	9	15	6	1	4	17
84	27	28	17	9	15	6	1	4	15
85	27	28	17	9	15	6	1	4	16
86	27	28	17	9	15	6	1	4	18
87	27	28	17	9	15	6	1	4	18
88	27	28	17	9	15	6	1	4	16
89	27	28	17	9	15	6	1	4	18
90	27	28	17	9	15	6	1	4	15
91	27	28	17	9	15	6	1	4	17
92	27	28	17	9	15	6	1	4	19
93	27	28	17	9	15	6	1	4	17
94	27	28	17	9	15	6	1	4	17
95	27	28	17	9	15	6	1	4	18
96	27	28	17	9	15	6	1	4	18
97	27	28	17	9	15	6	1	4	18
98	27	28	17	9	15	6	1	4	18
99	27	28	17	9	15	6	1	4	19
100	27	28	17	9	15	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	28	17	9	15	6	1	4	18
1	27	28	17	9	15	6	1	4	18
2	27	28	17	9	15	6	1	4	16
3	27	28	17	9	15	6	1	4	19
4	27	28	17	9	15	6	1	4	17
5	27	28	17	9	15	6	1	4	18
6	27	28	17	9	15	6	1	4	19
7	27	28	17	9	15	6	1	4	19
8	27	28	17	9	15	6	1	4	17
9	27	28	17	9	15	6	1	4	18
10	27	28	17	9	15	6	1	4	18
11	27	28	17	9	15	6	1	4	19
12	27	28	17	9	15	6	1	4	18
13	27	28	17	9	15	6	1	4	18
14	27	28	17	9	15	6	1	4	16
15	27	28	17	9	15	6	1	4	18
16	27	28	17	9	15	6	1	4	18
17	27	28	17	9	15	6	1	4	19
18	27	28	17	9	15	6	1	4	17
19	27	28	17	9	15	6	1	4	17
20	27	28	17	9	15	6	1	4	17
21	27	28	17	9	15	6	1	4	19
22	27	28	17	9	15	6	1	4	17
23	27	28	17	9	15	6	1	4	19
24	27	28	17	9	15	6	1	4	17
25	27	28	17	9	15	6	1	4	17
26	27	28	17	9	15	6	1	4	18
27	27	28	17	9	15	6	1	4	18
28	27	28	17	9	15	6	1	4	17
29	27	28	17	9	15	6	1	4	18
30	27	28	17	9	15	6	1	4	17
31	27	28	17	9	15	6	1	4	19
32	27	28	17	9	15	6	1	4	19
33	27	28	17	9	15	6	1	4	18
34	27	28	17	9	15	6	1	4	16
35	27	28	17	9	15	6	1	4	19
36	27	28	17	9	15	6	1	4	16
37	27	28	17	9	15	6	1	4	19
38	27	28	17	9	15	6	1	4	19
39	27	28	17	9	15	6	1	4	15
40	27	28	17	9	15	6	1	4	15
41	27	28	17	9	15	6	1	4	16
42	27	28	17	9	15	6	1	4	19
43	27	28	17	9	15	6	1	4	18
44	27	28	17	9	15	6	1	4	17
45	27	28	17	9	15	6	1	4	18
46	27	28	17	9	15	6	1	4	19
47	27	28	17	9	15	6	1	4	19
48	27	28	17	9	15	6	1	4	19
49	27	28	17	9	15	6	1	4	19
50	27	28	17	9	15	6	1	4	16
51	27	28	17	9	15	6	1	4	19
52	27	28	17	9	15	6	1	4	18
53	27	28	17	9	15	6	1	4	18
54	27	28	17	9	15	6	1	4	18
55	27	28	17	9	15	6	1	4	18
56	27	28	17	9	15	6	1	4	19
57	27	28	17	9	15	6	1	4	19
58	27	28	17	9	15	6	1	4	18
59	27	28	17	9	15	6	1	4	16
60	27	28	17	9	15	6	1	4	17
61	27	28	17	9	15	6	1	4	18
62	27	28	17	9	15	6	1	4	19
63	27	28	17	9	15	6	1	4	17
64	27	28	17	9	15	6	1	4	18
65	27	28	17	9	15	6	1	4	15
66	27	28	17	9	15	6	1	4	19
67	27	28	17	9	15	6	1	4	17
68	27	28	17	9	15	6	1	4	17
69	27	28	17	9	15	6	1	4	19
70	27	28	17	9	15	6	1	4	16
71	27	28	17	9	15	6	1	4	16
72	27	28	17	9	15	6	1	4	15
73	27	28	17	9	15	6	1	4	19
74	27	28	17	9	15	6	1	4	17
75	27	28	17	9	15	6	1	4	19
76	27	28	17	9	15	6	1	4	17
77	27	28	17	9	15	6	1	4	18
78	27	28	17	9	15	6	1	4	16
79	27	28	17	9	15	6	1	4	17
80	27	28	17	9	15	6	1	4	19
81	27	28	17	9	15	6	1	4	16
82	27	28	17	9	15	6	1	4	18
83	27	28	17	9	15	6	1	4	18
84	27	28	17	9	15	6	1	4	16
85	27	28	17	9	15	6	1	4	18
86	27	28	17	9	15	6	1	4	18
87	27	28	17	9	15	6	1	4	18
88	27	28	17	9	15	6	1	4	19
89	27	28	17	9	15	6	1	4	19
90	27	28	17	9	15	6	1	4	17
91	27	28	17	9	15	6	1	4	16
92	27	28	17	9	15	6	1	4	17
93	27	28	17	9	15	6	1	4	16
94	27	28	17	9	15	6	1	4	17
95	27	28	17	9	15	6	1	4	17
96	27	28	17	9	15	6	1	4	19
97	27	28	17	9	15	6	1	4	19
98	27	28	17	9	15	6	1	4	16
99	27	28	17	9	15	6	1	4	17
100	27	28	17	9	15	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	28	17	9	15	6	1	4	19
1	27	28	17	9	15	6	1	4	18
2	27	28	17	9	15	6	1	4	17
3	27	28	17	9	15	6	1	4	19
4	27	28	17	9	15	6	1	4	17
5	27	28	17	9	15	6	1	4	17
6	27	28	17	9	15	6	1	4	18
7	27	28	17	9	15	6	1	4	17
8	27	28	17	9	15	6	1	4	16
9	27	28	17	9	15	6	1	4	15
10	27	28	17	9	15	6	1	4	19
11	27	28	17	9	15	6	1	4	16
12	27	28	17	9	15	6	1	4	17
13	27	28	17	9	15	6	1	4	18
14	27	28	17	9	15	6	1	4	18
15	27	28	17	9	15	6	1	4	16
16	27	28	17	9	15	6	1	4	16
17	27	28	17	9	15	6	1	4	15
18	27	28	17	9	15	6	1	4	19
19	27	28	17	9	15	6	1	4	18
20	27	28	17	9	15	6	1	4	17
21	27	28	17	9	15	6	1	4	17
22	27	28	17	9	15	6	1	4	18
23	27	28	17	9	15	6	1	4	17
24	27	28	17	9	15	6	1	4	17
25	27	28	17	9	15	6	1	4	18
26	27	28	17	9	15	6	1	4	18
27	27	28	17	9	15	6	1	4	19
28	27	28	17	9	15	6	1	4	18
29	27	28	17	9	15	6	1	4	17
30	27	28	17	9	15	6	1	4	16
31	27	28	17	9	15	6	1	4	19
32	27	28	17	9	15	6	1	4	18
33	27	28	17	9	15	6	1	4	17
34	27	28	17	9	15	6	1	4	18
35	27	28	17	9	15	6	1	4	18
36	27	28	17	9	15	6	1	4	17
37	27	28	17	9	15	6	1	4	19
38	27	28	17	9	15	6	1	4	17
39	27	28	17	9	15	6	1	4	18
40	27	28	17	9	15	6	1	4	18
41	27	28	17	9	15	6	1	4	17
42	27	28	17	9	15	6	1	4	18
43	27	28	17	9	15	6	1	4	18
44	27	28	17	9	15	6	1	4	18
45	27	28	17	9	15	6	1	4	15
46	27	28	17	9	15	6	1	4	15
47	27	28	17	9	15	6	1	4	18
48	27	28	17	9	15	6	1	4	19
49	27	28	17	9	15	6	1	4	18
50	27	28	17	9	15	6	1	4	18
51	27	28	17	9	15	6	1	4	16
52	27	28	17	9	15	6	1	4	18
53	27	28	17	9	15	6	1	4	18
54	27	28	17	9	15	6	1	4	17
55	27	28	17	9	15	6	1	4	19
56	27	28	17	9	15	6	1	4	19
57	27	28	17	9	15	6	1	4	17
58	27	28	17	9	15	6	1	4	19
59	27	28	17	9	15	6	1	4	15
60	27	28	17	9	15	6	1	4	18
61	27	28	17	9	15	6	1	4	16
62	27	28	17	9	15	6	1	4	18
63	27	28	17	9	15	6	1	4	17
64	27	28	17	9	15	6	1	4	19
65	27	28	17	9	15	6	1	4	19
66	27	28	17	9	15	6	1	4	16
67	27	28	17	9	15	6	1	4	17
68	27	28	17	9	15	6	1	4	15
69	27	28	17	9	15	6	1	4	15
70	27	28	17	9	15	6	1	4	17
71	27	28	17	9	15	6	1	4	17
72	27	28	17	9	15	6	1	4	18
73	27	28	17	9	15	6	1	4	19
74	27	28	17	9	15	6	1	4	18
75	27	28	17	9	15	6	1	4	18
76	27	28	17	9	15	6	1	4	18
77	27	28	17	9	15	6	1	4	19
78	27	28	17	9	15	6	1	4	19
79	27	28	17	9	15	6	1	4	18
80	27	28	17	9	15	6	1	4	17
81	27	28	17	9	15	6	1	4	18
82	27	28	17	9	15	6	1	4	19
83	27	28	17	9	15	6	1	4	17
84	27	28	17	9	15	6	1	4	19
85	27	28	17	9	15	6	1	4	17
86	27	28	17	9	15	6	1	4	18
87	27	28	17	9	15	6	1	4	18
88	27	28	17	9	15	6	1	4	17
89	27	28	17	9	15	6	1	4	19
90	27	28	17	9	15	6	1	4	19
91	27	28	17	9	15	6	1	4	16
92	27	28	17	9	15	6	1	4	18
93	27	28	17	9	15	6	1	4	18
94	27	28	17	9	15	6	1	4	18
95	27	28	17	9	15	6	1	4	18
96	27	28	17	9	15	6	1	4	17
97	27	28	17	9	15	6	1	4	17
98	27	28	17	9	15	6	1	4	19
99	27	28	17	9	15	6	1	4	18
100	27	28	17	9	15	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	28	17	9	15	6	1	4	19
1	27	28	17	9	15	6	1	4	17
2	27	28	17	9	15	6	1	4	17
3	27	28	17	9	15	6	1	4	19
4	27	28	17	9	15	6	1	4	18
5	27	28	17	9	15	6	1	4	18
6	27	28	17	9	15	6	1	4	17
7	27	28	17	9	15	6	1	4	19
8	27	28	17	9	15	6	1	4	19
9	27	28	17	9	15	6	1	4	18
10	27	28	17	9	15	6	1	4	16
11	27	28	17	9	15	6	1	4	16
12	27	28	17	9	15	6	1	4	18
13	27	28	17	9	15	6	1	4	19
14	27	28	17	9	15	6	1	4	18
15	27	28	17	9	15	6	1	4	18
16	27	28	17	9	15	6	1	4	19
17	27	28	17	9	15	6	1	4	17
18	27	28	17	9	15	6	1	4	15
19	27	28	17	9	15	6	1	4	16
20	27	28	17	9	15	6	1	4	18
21	27	28	17	9	15	6	1	4	18
22	27	28	17	9	15	6	1	4	18
23	27	28	17	9	15	6	1	4	17
24	27	28	17	9	15	6	1	4	16
25	27	28	17	9	15	6	1	4	17
26	27	28	17	9	15	6	1	4	19
27	27	28	17	9	15	6	1	4	17
28	27	28	17	9	15	6	1	4	18
29	27	28	17	9	15	6	1	4	15
30	27	28	17	9	15	6	1	4	17
31	27	28	17	9	15	6	1	4	18
32	27	28	17	9	15	6	1	4	17
33	27	28	17	9	15	6	1	4	19
34	27	28	17	9	15	6	1	4	18
35	27	28	17	9	15	6	1	4	19
36	27	28	17	9	15	6	1	4	17
37	27	28	17	9	15	6	1	4	17
38	27	28	17	9	15	6	1	4	16
39	27	28	17	9	15	6	1	4	18
40	27	28	17	9	15	6	1	4	19
41	27	28	17	9	15	6	1	4	18
42	27	28	17	9	15	6	1	4	17
43	27	28	17	9	15	6	1	4	17
44	27	28	17	9	15	6	1	4	17
45	27	28	17	9	15	6	1	4	16
46	27	28	17	9	15	6	1	4	17
47	27	28	17	9	15	6	1	4	19
48	27	28	17	9	15	6	1	4	17
49	27	28	17	9	15	6	1	4	19
50	27	28	17	9	15	6	1	4	16
51	27	28	17	9	15	6	1	4	17
52	27	28	17	9	15	6	1	4	18
53	27	28	17	9	15	6	1	4	18
54	27	28	17	9	15	6	1	4	18
55	27	28	17	9	15	6	1	4	16
56	27	28	17	9	15	6	1	4	17
57	27	28	17	9	15	6	1	4	16
58	27	28	17	9	15	6	1	4	16
59	27	28	17	9	15	6	1	4	19
60	27	28	17	9	15	6	1	4	18
61	27	28	17	9	15	6	1	4	16
62	27	28	17	9	15	6	1	4	17
63	27	28	17	9	15	6	1	4	18
64	27	28	17	9	15	6	1	4	18
65	27	28	17	9	15	6	1	4	17
66	27	28	17	9	15	6	1	4	19
67	27	28	17	9	15	6	1	4	15
68	27	28	17	9	15	6	1	4	18
69	27	28	17	9	15	6	1	4	19
70	27	28	17	9	15	6	1	4	19
71	27	28	17	9	15	6	1	4	18
72	27	28	17	9	15	6	1	4	17
73	27	28	17	9	15	6	1	4	18
74	27	28	17	9	15	6	1	4	17
75	27	28	17	9	15	6	1	4	19
76	27	28	17	9	15	6	1	4	19
77	27	28	17	9	15	6	1	4	17
78	27	28	17	9	15	6	1	4	18
79	27	28	17	9	15	6	1	4	16
80	27	28	17	9	15	6	1	4	19
81	27	28	17	9	15	6	1	4	19
82	27	28	17	9	15	6	1	4	16
83	27	28	17	9	15	6	1	4	18
84	27	28	17	9	15	6	1	4	18
85	27	28	17	9	15	6	1	4	19
86	27	28	17	9	15	6	1	4	18
87	27	28	17	9	15	6	1	4	19
88	27	28	17	9	15	6	1	4	16
89	27	28	17	9	15	6	1	4	18
90	27	28	17	9	15	6	1	4	17
91	27	28	17	9	15	6	1	4	17
92	27	28	17	9	15	6	1	4	18
93	27	28	17	9	15	6	1	4	18
94	27	28	17	9	15	6	1	4	15
95	27	28	17	9	15	6	1	4	17
96	27	28	17	9	15	6	1	4	19
97	27	28	17	9	15	6	1	4	16
98	27	28	17	9	15	6	1	4	19
99	27	28	17	9	15	6	1	4	18
100	27	28	17	9	15	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	28	17	9	15	6	1	4	19
1	27	28	17	9	15	6	1	4	16
2	27	28	17	9	15	6	1	4	19
3	27	28	17	9	15	6	1	4	17
4	27	28	17	9	15	6	1	4	17
5	27	28	17	9	15	6	1	4	15
6	27	28	17	9	15	6	1	4	18
7	27	28	17	9	15	6	1	4	18
8	27	28	17	9	15	6	1	4	17
9	27	28	17	9	15	6	1	4	19
10	27	28	17	9	15	6	1	4	18
11	27	28	17	9	15	6	1	4	19
12	27	28	17	9	15	6	1	4	19
13	27	28	17	9	15	6	1	4	16
14	27	28	17	9	15	6	1	4	17
15	27	28	17	9	15	6	1	4	18
16	27	28	17	9	15	6	1	4	16
17	27	28	17	9	15	6	1	4	19
18	27	28	17	9	15	6	1	4	15
19	27	28	17	9	15	6	1	4	19
20	27	28	17	9	15	6	1	4	19
21	27	28	17	9	15	6	1	4	19
22	27	28	17	9	15	6	1	4	19
23	27	28	17	9	15	6	1	4	16
24	27	28	17	9	15	6	1	4	15
25	27	28	17	9	15	6	1	4	17
26	27	28	17	9	15	6	1	4	18
27	27	28	17	9	15	6	1	4	18
28	27	28	17	9	15	6	1	4	19
29	27	28	17	9	15	6	1	4	17
30	27	28	17	9	15	6	1	4	19
31	27	28	17	9	15	6	1	4	19
32	27	28	17	9	15	6	1	4	17
33	27	28	17	9	15	6	1	4	17
34	27	28	17	9	15	6	1	4	19
35	27	28	17	9	15	6	1	4	18
36	27	28	17	9	15	6	1	4	15
37	27	28	17	9	15	6	1	4	19
38	27	28	17	9	15	6	1	4	18
39	27	28	17	9	15	6	1	4	17
40	27	28	17	9	15	6	1	4	18
41	27	28	17	9	15	6	1	4	18
42	27	28	17	9	15	6	1	4	17
43	27	28	17	9	15	6	1	4	18
44	27	28	17	9	15	6	1	4	19
45	27	28	17	9	15	6	1	4	15
46	27	28	17	9	15	6	1	4	17
47	27	28	17	9	15	6	1	4	18
48	27	28	17	9	15	6	1	4	18
49	27	28	17	9	15	6	1	4	19
50	27	28	17	9	15	6	1	4	18
51	27	28	17	9	15	6	1	4	17
52	27	28	17	9	15	6	1	4	19
53	27	28	17	9	15	6	1	4	17
54	27	28	17	9	15	6	1	4	17
55	27	28	17	9	15	6	1	4	18
56	27	28	17	9	15	6	1	4	19
57	27	28	17	9	15	6	1	4	16
58	27	28	17	9	15	6	1	4	16
59	27	28	17	9	15	6	1	4	15
60	27	28	17	9	15	6	1	4	17
61	27	28	17	9	15	6	1	4	18
62	27	28	17	9	15	6	1	4	18
63	27	28	17	9	15	6	1	4	19
64	27	28	17	9	15	6	1	4	18
65	27	28	17	9	15	6	1	4	15
66	27	28	17	9	15	6	1	4	16
67	27	28	17	9	15	6	1	4	18
68	27	28	17	9	15	6	1	4	18
69	27	28	17	9	15	6	1	4	19
70	27	28	17	9	15	6	1	4	19
71	27	28	17	9	15	6	1	4	19
72	27	28	17	9	15	6	1	4	19
73	27	28	17	9	15	6	1	4	17
74	27	28	17	9	15	6	1	4	15
75	27	28	17	9	15	6	1	4	19
76	27	28	17	9	15	6	1	4	18
77	27	28	17	9	15	6	1	4	18
78	27	28	17	9	15	6	1	4	17
79	27	28	17	9	15	6	1	4	18
80	27	28	17	9	15	6	1	4	17
81	27	28	17	9	15	6	1	4	19
82	27	28	17	9	15	6	1	4	19
83	27	28	17	9	15	6	1	4	16
84	27	28	17	9	15	6	1	4	19
85	27	28	17	9	15	6	1	4	17
86	27	28	17	9	15	6	1	4	17
87	27	28	17	9	15	6	1	4	18
88	27	28	17	9	15	6	1	4	18
89	27	28	17	9	15	6	1	4	18
90	27	28	17	9	15	6	1	4	17
91	27	28	17	9	15	6	1	4	18
92	27	28	17	9	15	6	1	4	16
93	27	28	17	9	15	6	1	4	19
94	27	28	17	9	15	6	1	4	15
95	27	28	17	9	15	6	1	4	17
96	27	28	17	9	15	6	1	4	18
97	27	28	17	9	15	6	1	4	19
98	27	28	17	9	15	6	1	4	16
99	27	28	17	9	15	6	1	4	18
100	27	28	17	9	15	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	19	2	18	25	16	8	27	21	7
1	19	2	18	25	16	8	27	21	7
2	14	25	11	26	2	18	1	6	12
3	14	25	11	26	2	18	1	6	12
4	14	25	11	26	2	18	1	6	12
5	14	25	11	26	2	18	1	6	12
6	14	25	11	26	2	18	1	6	12
7	14	25	11	26	2	18	1	6	12
8	14	25	11	26	2	18	1	6	12
9	14	25	11	26	2	18	1	6	12
10	1	28	23	19	11	8	21	9	13
11	1	28	23	19	11	8	21	9	13
12	1	28	23	19	11	8	21	9	13
13	1	28	23	19	11	8	21	9	13
14	1	28	23	19	11	8	21	9	13
15	1	28	23	19	11	8	21	9	13
16	1	28	23	19	11	8	21	9	13
17	1	28	23	19	11	8	21	9	13
18	1	28	23	19	11	8	21	9	13
19	1	28	23	19	11	8	21	9	13
20	1	28	23	19	11	8	21	9	13

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	22	27	19	24	14	15	2	16	11
1	22	27	19	24	14	15	2	16	14
2	22	27	19	24	14	15	3	16	13
3	22	27	19	24	14	15	3	16	12
4	22	27	19	24	14	15	3	16	11
5	22	27	19	24	14	15	3	16	16
6	22	27	19	24	14	15	3	5	12
7	22	27	19	24	14	15	3	5	14
8	22	27	19	24	14	15	3	5	17
9	22	27	19	24	17	15	3	5	13
10	22	27	19	24	17	15	3	5	15
11	22	27	19	24	17	15	3	5	15
12	22	27	19	24	17	15	3	5	14
13	22	27	19	24	17	15	3	5	13
14	22	27	19	24	17	15	3	5	17
15	22	27	19	24	11	15	3	5	16
16	22	27	19	24	11	15	3	5	14
17	22	27	19	24	11	15	3	5	14
18	22	27	19	24	11	15	3	5	14
19	22	27	19	24	11	15	3	5	14
20	22	27	19	24	11	15	3	5	16
21	22	27	19	24	11	15	3	5	14
22	22	27	19	24	11	15	3	5	15
23	22	27	19	24	11	15	3	5	14
24	22	27	19	24	11	15	3	5	13
25	22	27	19	24	11	15	3	5	15
26	22	27	19	24	11	15	3	5	15
27	22	27	19	24	11	15	3	5	16
28	22	27	19	24	11	15	3	5	16
29	22	27	19	24	11	15	3	5	15
30	22	27	19	24	11	15	3	5	14
31	22	27	19	24	11	15	3	5	15
32	22	27	19	24	11	15	3	5	17
33	22	25	19	24	11	15	3	5	14
34	22	25	19	24	11	15	3	5	16
35	22	25	19	24	11	15	3	5	17
36	22	25	17	24	11	15	3	5	14
37	22	25	17	24	11	15	3	5	14
38	22	25	17	24	11	15	3	5	16
39	22	25	17	24	11	15	3	5	18
40	22	25	18	24	11	15	3	5	16
41	22	25	18	24	11	15	3	5	17
42	22	25	18	24	11	15	3	5	13
43	22	25	18	24	11	15	3	5	17
44	22	25	18	24	11	15	3	5	16
45	22	25	18	24	11	15	3	5	16
46	22	25	18	24	11	15	3	5	17
47	22	25	18	24	11	15	3	5	16
48	22	25	18	24	11	15	3	5	15
49	22	25	18	24	11	15	3	5	15
50	22	25	18	24	11	15	3	5	18
51	22	25	18	24	7	15	3	5	16
52	22	25	18	24	7	15	3	5	13
53	22	25	18	24	7	15	3	5	15
54	22	25	18	24	7	15	3	5	13
55	22	25	18	24	7	15	3	5	17
56	22	25	18	24	7	15	3	5	19
57	22	25	18	17	7	15	3	5	18
58	22	25	18	17	7	15	3	5	17
59	22	25	18	17	7	15	3	5	19
60	22	25	18	16	7	15	3	5	18
61	22	25	18	16	7	15	3	5	17
62	22	25	18	16	7	15	3	5	19
63	22	25	18	14	7	15	3	5	15
64	22	25	18	14	7	15	3	5	16
65	22	25	18	14	7	15	3	5	19
66	22	23	18	14	7	15	3	5	16
67	22	23	18	14	7	15	3	5	17
68	22	23	18	14	7	15	3	5	19
69	22	23	18	19	7	15	3	5	14
70	22	23	18	19	7	15	3	5	15
71	22	23	18	19	7	15	3	5	17
72	22	23	18	19	7	15	3	5	16
73	22	23	18	19	7	15	3	5	15
74	22	23	18	19	7	15	3	5	18
75	22	23	18	19	7	15	3	5	18
76	22	23	18	19	7	15	3	5	16
77	22	23	18	19	7	15	3	5	17
78	22	23	18	19	7	15	3	5	14
79	22	23	18	19	7	15	3	5	16
80	22	23	18	19	7	15	3	5	18
81	22	23	18	19	7	15	3	5	16
82	22	23	18	19	7	15	3	5	16
83	22	23	18	19	7	15	3	5	18
84	22	23	18	19	7	15	3	5	14
85	22	23	18	19	7	15	3	5	18
86	22	23	18	19	7	15	3	5	18
87	22	23	18	19	7	15	3	5	19
88	22	23	21	19	7	15	3	5	15
89	22	23	21	19	7	15	3	5	17
90	22	23	21	19	7	15	3	5	17
91	22	23	21	19	7	15	3	5	16
92	22	23	21	19	7	15	3	5	16
93	22	23	21	19	7	15	3	5	19
94	22	28	21	19	7	15	3	5	18
95	22	28	21	19	7	15	3	5	14
96	22	28	21	19	7	15	3	5	14
97	22	28	21	19	7	15	3	5	16
98	22	28	21	19	7	15	3	5	17
99	22	28	21	19	7	15	3	5	16
100	22	28	21	19	7	15	3	5	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	22	28	21	19	7	15	3	5	15
1	22	28	21	19	7	15	3	5	17
2	22	28	21	19	7	15	3	5	18
3	22	28	21	19	7	15	3	5	16
4	22	28	21	19	7	15	3	5	15
5	22	28	21	19	7	15	3	5	16
6	22	28	21	19	7	15	3	5	18
7	22	28	21	19	7	15	3	5	18
8	22	28	21	19	7	15	3	5	16
9	22	28	21	19	7	15	3	5	17
10	22	28	21	19	7	15	3	5	19
11	22	28	21	19	7	9	3	5	17
12	22	28	21	19	7	9	3	5	18
13	22	28	21	19	7	9	3	5	14
14	22	28	21	19	7	9	3	5	18
15	22	28	21	19	7	9	3	5	17
16	22	28	21	19	7	9	3	5	17
17	22	28	21	19	7	9	3	5	17
18	22	28	21	19	7	9	3	5	17
19	22	28	21	19	7	9	3	5	15
20	22	28	21	19	7	9	3	5	16
21	22	28	21	19	7	9	3	5	17
22	22	28	21	19	7	9	3	5	16
23	22	28	21	19	7	9	3	5	15
24	22	28	21	19	7	9	3	5	15
25	22	28	21	19	7	9	3	5	16
26	22	28	21	19	7	9	3	5	15
27	22	28	21	19	7	9	3	5	18
28	22	28	21	19	7	9	3	5	16
29	22	28	21	19	7	9	3	5	17
30	22	28	21	19	7	9	3	5	17
31	22	28	21	19	7	9	3	5	18
32	22	28	21	19	7	9	3	5	17
33	22	28	21	19	7	9	3	5	15
34	22	28	21	19	7	9	3	5	17
35	22	28	21	19	7	9	3	5	20
36	22	28	21	14	7	9	3	5	19
37	22	28	21	14	7	9	3	5	17
38	22	28	21	14	7	9	3	5	18
39	22	28	21	14	7	9	3	5	18
40	22	28	21	14	7	9	3	5	18
41	22	28	21	14	7	9	3	5	18
42	22	28	21	14	7	9	3	5	17
43	22	28	21	14	7	9	3	5	19
44	22	28	21	14	7	9	3	5	18
45	22	28	21	14	7	9	3	5	17
46	22	28	21	14	7	9	3	5	16
47	22	28	21	14	7	9	3	5	17
48	22	28	21	14	7	9	3	5	17
49	22	28	21	14	7	9	3	5	18
50	22	28	21	14	7	9	3	5	16
51	22	28	21	14	7	9	3	5	18
52	22	28	21	14	7	9	3	5	16
53	22	28	21	14	7	9	3	5	19
54	22	28	21	14	7	9	3	5	19
55	22	28	21	14	7	9	3	5	19
